versionUri	language	subcorpus	uncorrected_OCR	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	char_length	url	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	city_ar	city_lat	institution_ar	institution_lat	shelfmark	catalog_ref	parts
0001HarithIbnHilliza.Diwan.JK007505-ara1	ara	ara	False	0001	الحارث بن حلزة	Harith Ibn Hilliza	0001HarithIbnHilliza.Diwan	ديوان الحارث بن حلزة	Diwan		JK007505	pri	1767	6782	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001HarithIbnHilliza/0001HarithIbnHilliza.Diwan/0001HarithIbnHilliza.Diwan.JK007505-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Harith Ibn Hilliza									
0001HarithIbnHilliza.Diwan.ShamAY0037848-ara1	ara	ara	False	0001	الحارث بن حلزة اليشكري :: الحارث بن حلزة	Harith Ibn Hilliza	0001HarithIbnHilliza.Diwan	ديوان الحارث بن حلزة  :: ديوان الحارث بن حلزة	Diwan		ShamAY0037848	sec	1590	6526	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001HarithIbnHilliza/0001HarithIbnHilliza.Diwan/0001HarithIbnHilliza.Diwan.ShamAY0037848-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE	Harith Ibn Hilliza									
0001HarithIbnHilliza.Mucallaqa.ShamAY0038524-ara1	ara	ara	False	0001	الحارث بن حلزة اليشكري	Harith Ibn Hilliza	0001HarithIbnHilliza.Mucallaqa	معلقة الحارث اليشكري	Mucallaqa		ShamAY0038524	pri	772	3052	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001HarithIbnHilliza/0001HarithIbnHilliza.Mucallaqa/0001HarithIbnHilliza.Mucallaqa.ShamAY0038524-ara1	ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Harith Ibn Hilliza									
0001HatimTai.Diwan.JK007514-ara1	ara	ara	False	0001	حاتم الطائي	Hatim Tai	0001HatimTai.Diwan	ديوان حاتم الطائي	Diwan		JK007514	pri	4152	16097	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001HatimTai/0001HatimTai.Diwan/0001HatimTai.Diwan.JK007514-ara1	ShamAY@الدواوين الشعرية - مرقم آليا :: JK@جاهلي :: JK@دواوين الشعر العربي :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Hatim Tai									
0001HatimTai.Diwan.ShamAY0037913-ara1	ara	ara	False	0001	حاتم الطائي :: حاتم بن عبد الله بن سعد بن الحشرج بن أمرئ القيس	Hatim Tai	0001HatimTai.Diwan	ديوان حاتم الطائي  :: ديوان حاتم الطائي	Diwan		ShamAY0037913	sec	3789	15615	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001HatimTai/0001HatimTai.Diwan/0001HatimTai.Diwan.ShamAY0037913-ara1	ShamAY@الدواوين الشعرية - مرقم آليا :: JK@جاهلي :: JK@دواوين الشعر العربي :: born@JaziratArab_RE	Hatim Tai									
0001ImruQaysIbnHujr.Diwan.JK007512-ara1	ara	ara	False	0001	امرؤ القيس	Imru Qays Ibn Hujr	0001ImruQaysIbnHujr.Diwan	ديوان امرؤ القيس	Diwan		JK007512	pri	6009	23696	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001ImruQaysIbnHujr/0001ImruQaysIbnHujr.Diwan/0001ImruQaysIbnHujr.Diwan.JK007512-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: Shamela@الأدب والبلاغة :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Imru Qays Ibn Hujr									
0001ImruQaysIbnHujr.Diwan.Shamela0027112-ara1	ara	ara	False	0001	امرؤ القيس بن حجر بن الحارث الكندي، من بني آكل المرار (المتوفى: 545 م)	Imru Qays Ibn Hujr	0001ImruQaysIbnHujr.Diwan	ديوان امرئ القيس	Diwan	دار المعرفة - بيروت	Shamela0027112	sec	21169	91247	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001ImruQaysIbnHujr/0001ImruQaysIbnHujr.Diwan/0001ImruQaysIbnHujr.Diwan.Shamela0027112-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: Shamela@الأدب والبلاغة :: born@JaziratArab_RE	Imru Qays Ibn Hujr									
0001LaqitIbnYacmur.Diwan.JK007528-ara1	ara	ara	False	0001	لقيط بن يعمر الإيادي	Laqit Ibn Yacmur	0001LaqitIbnYacmur.Diwan	ديوان لقيط بن يعمر الإيادي	Diwan		JK007528	pri	688	2648	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.JK007528-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Laqit Ibn Yacmur									
0001LaqitIbnYacmur.Diwan.ShamAY0037835-ara1	ara	ara	False	0001	لقيط بن يعمر الإيادي	Laqit Ibn Yacmur	0001LaqitIbnYacmur.Diwan	ديوان لقيط بن يعمر الإيادي	Diwan		ShamAY0037835	sec	629	2564	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.ShamAY0037835-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE	Laqit Ibn Yacmur									
0001MuhalhilIbnRabica.Diwan.JK007529-ara1	ara	ara	False	0001	مهلهل بن ربيعة	Muhalhil Ibn Rabica	0001MuhalhilIbnRabica.Diwan	ديوان مهلهل بن ربيعة	Diwan		JK007529	pri	3884	14605	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.JK007529-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Muhalhil Ibn Rabica									
0001MuhalhilIbnRabica.Diwan.ShamAY0037862-ara1	ara	ara	False	0001	مهلهل بن ربيعة :: عدي بن ربيعة بن الحارث بن مرة بن هبيرة التغلبي الوائلي. بني جشم، من تغلب (توفي 94 ق. ه/531 م).	Muhalhil Ibn Rabica	0001MuhalhilIbnRabica.Diwan	ديوان مهلهل بن ربيعة :: ديوان مهلهل بن ربيعة 	Diwan		ShamAY0037862	sec	3392	14072	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.ShamAY0037862-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE	Muhalhil Ibn Rabica									
0001MuthaqqibCabdi.Diwan.JK007510-ara1	ara	ara	False	0001	المثقب العبدي	Muthaqqib Cabdi	0001MuthaqqibCabdi.Diwan	ديوان المثقب العبدي	Diwan		JK007510	pri	1632	6563	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.JK007510-ara1	ShamAY@الدواوين الشعرية - مرقم آليا :: JK@جاهلي :: JK@دواوين الشعر العربي :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Muthaqqib Cabdi									
0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1	ara	ara	False	0001	العائذ بن محصن بن ثعلبة :: المثقب العبدي	Muthaqqib Cabdi	0001MuthaqqibCabdi.Diwan	ديوان المثقب العبدي	Diwan		ShamAY0037895	sec	1467	6314	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1	ShamAY@الدواوين الشعرية - مرقم آليا :: JK@جاهلي :: JK@دواوين الشعر العربي :: born@JaziratArab_RE	Muthaqqib Cabdi									
0001NabighaDhubyani.Diwan.JK007511-ara1	ara	ara	False	0001	النابغة الذبياني	Nabigha Dhubyani	0001NabighaDhubyani.Diwan	ديوان النابغة الذبياني	Diwan		JK007511	pri	7618	29601	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.JK007511-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Nabigha Dhubyani									
0001NabighaDhubyani.Diwan.ShamAY0037896-ara1	ara	ara	False	0001	النابغة الذبياني :: هو زياد بن معاوية بن ضباب بن جابر بن يربوع بن مرة بن عوف بن سعد، الذبياني، الغطفاني (605 م)	Nabigha Dhubyani	0001NabighaDhubyani.Diwan	ديوان النابغة الذبياني :: ديوان النابغة الذبياني 	Diwan		ShamAY0037896	sec	6791	28594	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.ShamAY0037896-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE	Nabigha Dhubyani									
0001QaysIbnKhatim.Diwan.JK007527-ara1	ara	ara	False	0001	قيس بن الخطيم	Qays Ibn Khatim	0001QaysIbnKhatim.Diwan	ديوان قيس بن الخطيم	Diwan		JK007527	pri	3406	13468	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.JK007527-ara1	ShamAY@الدواوين الشعرية - مرقم آليا :: JK@جاهلي :: JK@دواوين الشعر العربي :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Qays Ibn Khatim									
0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1	ara	ara	False	0001	قيس بن الخطيم	Qays Ibn Khatim	0001QaysIbnKhatim.Diwan	ديوان قيس بن الخطيم  :: ديوان قيس بن الخطيم	Diwan		ShamAY0037907	sec	3088	13054	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1	ShamAY@الدواوين الشعرية - مرقم آليا :: JK@جاهلي :: JK@دواوين الشعر العربي :: born@JaziratArab_RE	Qays Ibn Khatim									
0001Quran.Mushaf.QuranAnalysis001-ara1	ara	ara	False	0001	القرآن	Quran :: al-Qurʾān	0001Quran.Mushaf	القران :: المصحف	al-Qurān :: al-Muṣḥaf	https://qurananalysis.com/analysis/full-quran-text.php	QuranAnalysis001	pri	78026	331599	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.QuranAnalysis001-ara1.mARkdown	_QURAN :: GAL@literature-national :: GAL@literature-arabic :: GAL@period-muhammad :: GAL@quran :: Shia@القرآن الكريم :: born@JaziratArab_RE :: NO_MAJOR_ISSUES :: PRIMARY_VERSION :: CLEANED_VERSION :: MARKDOWN	Quran	al-Qurʾān								
0001Quran.Mushaf.Shia000001-ara1	ara	ara	False	0001	القرآن	Quran :: al-Qurʾān	0001Quran.Mushaf	القران :: المصحف	al-Qurān :: al-Muṣḥaf		Shia000001	sec	78359	333071	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Shia000001-ara1.mARkdown	_QURAN :: GAL@literature-national :: GAL@literature-arabic :: GAL@period-muhammad :: GAL@quran :: Shia@القرآن الكريم :: born@JaziratArab_RE :: NO_MAJOR_ISSUES :: MARKDOWN	Quran	al-Qurʾān								
0001Quran.Mushaf.Tanzil001-ara1	ara	ara	False	0001	القرآن	Quran :: al-Qurʾān	0001Quran.Mushaf	القران :: المصحف	al-Qurān :: al-Muṣḥaf		Tanzil001	sec	90834	356740	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Tanzil001-ara1.mARkdown	_QURAN :: GAL@literature-national :: GAL@literature-arabic :: GAL@period-muhammad :: GAL@quran :: Shia@القرآن الكريم :: born@JaziratArab_RE :: NO_MAJOR_ISSUES :: MARKDOWN	Quran	al-Qurʾān								
0001SalamaIbnJandal.Diwan.JK007517-ara1	ara	ara	False	0001	سلامة بن جندل	Salama Ibn Jandal	0001SalamaIbnJandal.Diwan	ديوان سلامة بن جندل	Diwan		JK007517	pri	2253	8970	https://raw.githubusercontent.com/OpenITI/0025AH/master/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.JK007517-ara1	_SHICR_JAHILI :: GAL@period-premuhammad :: GAL@literature-national :: _SHICR :: GAL@literature-arabic :: JK@جاهلي :: JK@دواوين الشعر العربي :: ShamAY@الدواوين الشعرية - مرقم آليا :: born@JaziratArab_RE :: PRIMARY_VERSION :: CLEANED_VERSION	Salama Ibn Jandal									
